file_name,foreground_label,background_label,position_x,position_y
13619.png,6,72,100,93
13620.png,8,55,132,66
13621.png,2,9,158,160
13622.png,7,44,145,177
13623.png,8,45,119,41
13624.png,5,40,71,181
13625.png,9,85,66,186
13626.png,2,0,123,186
13627.png,0,54,166,21
13628.png,7,82,63,100
13629.png,0,68,94,35
13630.png,3,12,12,186
13631.png,7,70,83,110
13632.png,7,55,25,46
13633.png,8,30,78,143
13634.png,6,18,144,58
13635.png,6,55,37,98
13636.png,4,32,18,59
13637.png,2,24,78,89
13638.png,7,32,178,159
13639.png,2,27,84,35
13640.png,2,18,44,50
13641.png,8,56,73,142
13642.png,9,81,161,92
13643.png,2,76,94,78
13644.png,5,0,122,149
13645.png,7,55,110,1
13646.png,4,79,125,99
13647.png,1,27,45,134
13648.png,2,101,107,141
13649.png,0,56,110,170
13650.png,0,2,86,188
13651.png,5,86,38,135
13652.png,4,57,48,80
13653.png,3,52,51,112
13654.png,4,38,103,153
13655.png,2,30,17,128
13656.png,0,37,143,23
13657.png,9,6,9,44
13658.png,5,39,167,174
13659.png,2,81,53,34
13660.png,0,12,140,98
13661.png,3,37,169,121
13662.png,9,36,45,188
13663.png,4,23,9,42
13664.png,4,37,54,0
13665.png,9,34,36,62
13666.png,8,71,84,137
13667.png,1,55,172,102
13668.png,0,94,6,133
13669.png,9,40,60,28
13670.png,9,20,17,138
13671.png,2,78,155,66
13672.png,8,72,119,5
13673.png,5,34,120,170
13674.png,8,62,48,96
13675.png,2,66,78,94
13676.png,5,63,153,190
13677.png,2,67,142,187
13678.png,3,62,139,135
13679.png,5,13,114,80
13680.png,5,19,86,26
13681.png,4,97,51,48
13682.png,2,95,2,120
13683.png,6,54,29,158
13684.png,8,55,10,20
13685.png,5,97,94,26
13686.png,3,27,153,91
13687.png,6,89,108,47
13688.png,3,41,75,144
13689.png,5,66,42,8
13690.png,9,24,6,168
13691.png,4,78,14,69
13692.png,6,80,148,149
13693.png,8,67,0,83
13694.png,8,7,9,89
13695.png,8,99,73,35
13696.png,7,65,7,167
13697.png,1,43,144,117
13698.png,2,68,176,75
13699.png,9,95,159,20
13700.png,3,9,45,78
13701.png,1,14,39,44
13702.png,8,48,191,5
13703.png,7,30,142,17
13704.png,9,63,191,146
13705.png,9,30,67,155
13706.png,7,30,22,82
13707.png,0,3,119,11
13708.png,4,68,49,178
13709.png,7,57,76,127
13710.png,0,38,172,169
13711.png,9,16,172,38
13712.png,0,36,125,190
13713.png,1,34,122,60
13714.png,0,37,175,185
13715.png,4,39,81,71
13716.png,0,97,47,115
13717.png,9,21,135,130
13718.png,7,59,29,48
13719.png,6,43,123,147
13720.png,8,99,185,75
13721.png,5,57,58,155
13722.png,1,38,151,179
13723.png,6,4,102,126
13724.png,9,72,26,77
13725.png,3,52,123,20
13726.png,4,67,88,183
13727.png,2,33,31,149
13728.png,8,72,44,120
13729.png,8,5,19,60
13730.png,9,69,176,1
13731.png,8,72,157,35
13732.png,7,38,131,104
13733.png,3,31,144,80
13734.png,6,27,148,65
13735.png,2,80,182,158
13736.png,6,1,49,188
13737.png,7,26,85,43
13738.png,8,43,116,74
13739.png,9,80,18,61
13740.png,1,18,161,4
13741.png,7,13,89,135
13742.png,1,51,104,160
13743.png,8,29,101,101
13744.png,8,70,20,153
13745.png,9,28,121,129
13746.png,4,40,91,69
13747.png,0,51,185,48
13748.png,3,83,85,138
13749.png,7,50,90,96
13750.png,3,13,186,2
13751.png,0,41,114,42
13752.png,2,77,25,176
13753.png,6,85,186,107
13754.png,6,47,48,45
13755.png,1,46,154,5
13756.png,6,85,5,31
13757.png,2,2,137,7
13758.png,5,57,188,28
13759.png,2,1,33,164
13760.png,4,51,133,79
13761.png,2,95,80,34
13762.png,4,65,79,53
13763.png,1,61,58,87
13764.png,4,86,64,186
13765.png,5,70,188,74
13766.png,1,67,83,28
13767.png,9,90,25,99
13768.png,1,34,163,10
13769.png,4,100,159,62
13770.png,2,1,73,105
13771.png,9,17,38,113
13772.png,4,73,50,62
13773.png,5,77,53,69
13774.png,1,3,167,143
13775.png,7,85,73,33
13776.png,6,48,97,170
13777.png,2,59,15,85
13778.png,4,21,13,14
13779.png,9,69,127,47
13780.png,9,70,153,142
13781.png,5,28,160,54
13782.png,9,100,61,126
13783.png,6,38,181,31
13784.png,1,28,100,138
13785.png,4,98,131,176
13786.png,2,45,120,13
13787.png,4,51,106,48
13788.png,8,87,150,8
13789.png,7,20,186,47
13790.png,7,20,16,175
13791.png,9,47,43,15
13792.png,5,41,84,167
13793.png,3,62,21,76
13794.png,2,74,74,42
13795.png,9,34,159,21
13796.png,6,21,168,127
13797.png,6,31,131,33
13798.png,9,97,89,143
13799.png,7,41,136,72
13800.png,0,56,2,161
13801.png,0,50,110,167
13802.png,6,66,144,151
13803.png,4,61,9,96
13804.png,6,8,139,73
13805.png,5,86,137,20
13806.png,6,92,190,188
13807.png,9,75,35,56
13808.png,8,60,38,105
13809.png,9,13,144,57
13810.png,8,70,24,117
13811.png,3,87,177,139
13812.png,2,36,32,33
13813.png,3,85,40,150
13814.png,2,95,128,92
13815.png,4,20,172,1
13816.png,8,91,76,32
13817.png,0,67,20,33
13818.png,7,92,90,93
13819.png,2,33,105,174
13820.png,2,96,50,48
13821.png,1,67,62,8
13822.png,3,97,99,179
13823.png,1,46,12,7
13824.png,3,5,144,44
13825.png,6,67,182,181
13826.png,3,49,98,75
13827.png,9,97,65,104
13828.png,4,2,38,33
13829.png,5,7,138,60
13830.png,3,84,69,174
13831.png,2,49,99,88
13832.png,4,55,34,131
13833.png,0,84,163,158
13834.png,4,80,15,156
13835.png,0,47,107,170
13836.png,8,20,185,170
13837.png,2,81,92,85
13838.png,6,57,151,48
13839.png,1,88,162,64
13840.png,5,31,81,107
13841.png,0,13,0,136
13842.png,5,96,56,39
13843.png,1,41,25,26
13844.png,6,10,139,113
13845.png,1,6,48,62
13846.png,4,11,9,3
13847.png,6,82,1,178
13848.png,2,31,125,34
13849.png,1,57,139,18
13850.png,0,72,179,72
13851.png,8,93,28,120
13852.png,1,39,21,51
13853.png,2,72,156,171
13854.png,8,50,120,73
13855.png,4,32,110,34
13856.png,2,55,79,121
13857.png,3,58,186,96
13858.png,1,49,118,75
13859.png,8,83,178,88
13860.png,0,9,11,39
13861.png,0,29,58,40
13862.png,3,65,56,168
13863.png,4,34,64,153
13864.png,0,59,145,179
13865.png,5,4,44,134
13866.png,6,39,110,87
13867.png,9,26,97,26
13868.png,8,62,177,129
13869.png,9,7,14,133
13870.png,9,75,84,165
13871.png,4,3,149,60
13872.png,5,61,188,6
13873.png,3,33,0,64
13874.png,8,20,68,10
13875.png,4,60,80,189
13876.png,0,90,185,95
13877.png,1,99,82,157
13878.png,6,42,13,135
13879.png,2,24,186,47
13880.png,0,48,74,165
13881.png,9,23,84,15
13882.png,4,87,172,191
13883.png,8,62,14,130
13884.png,1,90,189,33
13885.png,5,20,35,97
13886.png,8,43,66,146
13887.png,4,5,94,44
13888.png,7,81,158,149
13889.png,9,44,102,141
13890.png,6,41,75,186
13891.png,2,7,147,143
13892.png,7,0,55,84
13893.png,8,101,166,88
13894.png,0,50,175,93
13895.png,1,22,169,71
13896.png,4,75,191,140
13897.png,1,17,125,69
13898.png,2,91,58,101
13899.png,1,0,59,21
13900.png,7,47,69,110
13901.png,2,55,137,187
13902.png,0,11,61,116
13903.png,4,30,187,62
13904.png,9,45,23,146
13905.png,4,11,124,12
13906.png,9,2,67,189
13907.png,3,73,39,46
13908.png,1,99,56,152
13909.png,4,22,136,66
13910.png,9,6,11,62
13911.png,5,85,104,174
13912.png,8,32,191,161
13913.png,3,91,47,65
13914.png,3,47,59,153
13915.png,0,37,38,147
13916.png,6,86,61,92
13917.png,9,0,177,99
13918.png,3,13,108,114
13919.png,9,54,131,185
13920.png,6,60,91,137
13921.png,6,93,179,138
13922.png,1,78,150,165
13923.png,8,54,29,164
13924.png,1,80,64,138
13925.png,3,5,84,50
13926.png,5,55,131,99
13927.png,4,70,68,89
13928.png,3,51,132,3
13929.png,8,8,175,48
13930.png,5,95,182,100
13931.png,3,57,103,2
13932.png,6,78,118,181
13933.png,4,97,70,11
13934.png,2,10,0,120
13935.png,7,97,172,167
13936.png,2,99,65,41
13937.png,0,53,178,63
13938.png,6,69,165,0
13939.png,6,3,127,166
13940.png,1,46,180,124
13941.png,3,82,85,99
13942.png,7,74,83,25
13943.png,4,15,65,51
13944.png,1,52,9,63
13945.png,4,88,2,47
13946.png,4,17,11,165
13947.png,7,67,176,61
13948.png,5,30,184,112
13949.png,6,68,53,134
13950.png,7,62,181,13
13951.png,0,42,183,11
13952.png,1,98,150,109
13953.png,3,0,24,84
13954.png,8,10,87,159
13955.png,2,69,92,178
13956.png,6,90,57,79
13957.png,3,78,130,137
13958.png,8,73,127,29
13959.png,4,85,32,80
13960.png,5,15,175,119
13961.png,7,51,131,47
13962.png,9,24,40,48
13963.png,9,101,77,78
13964.png,0,83,103,19
13965.png,6,51,180,74
13966.png,0,75,176,7
13967.png,8,46,69,89
13968.png,1,14,179,117
13969.png,9,94,54,102
13970.png,2,6,1,35
13971.png,3,18,73,166
13972.png,4,61,35,189
13973.png,1,69,157,150
13974.png,7,29,134,44
13975.png,7,27,123,45
13976.png,3,64,142,180
13977.png,7,63,148,100
13978.png,4,56,137,1
13979.png,0,27,111,91
13980.png,5,16,120,84
13981.png,8,65,18,74
13982.png,8,49,108,75
13983.png,5,88,80,89
13984.png,4,77,24,128
13985.png,2,52,28,189
13986.png,3,87,137,52
13987.png,4,81,44,187
13988.png,6,27,124,91
13989.png,2,56,68,133
13990.png,5,11,53,131
13991.png,3,35,108,167
13992.png,8,17,76,4
13993.png,4,42,138,28
13994.png,1,81,65,95
13995.png,4,29,64,138
13996.png,1,51,79,163
13997.png,1,100,139,101
13998.png,5,15,11,5
13999.png,1,26,126,81
14000.png,4,6,54,6
14001.png,5,63,92,94
14002.png,7,101,30,176
14003.png,6,17,20,27
14004.png,5,52,59,47
14005.png,1,81,110,126
14006.png,1,6,129,76
14007.png,1,75,136,73
14008.png,9,58,109,183
14009.png,6,72,15,163
14010.png,8,31,176,71
14011.png,8,8,12,147
14012.png,2,13,166,62
14013.png,2,60,61,188
14014.png,3,4,187,77
14015.png,5,18,98,19
14016.png,9,68,182,96
14017.png,2,56,132,67
14018.png,3,13,53,120
14019.png,4,60,94,14
14020.png,9,65,76,74
14021.png,2,54,135,25
14022.png,4,64,19,124
14023.png,0,80,142,114
14024.png,6,58,21,14
14025.png,0,93,61,160
14026.png,5,14,42,5
14027.png,6,83,124,62
14028.png,8,80,167,101
14029.png,2,65,130,139
14030.png,3,12,59,33
14031.png,3,9,8,88
14032.png,3,22,75,20
14033.png,5,7,38,92
14034.png,5,39,20,118
14035.png,1,18,2,72
14036.png,4,61,149,41
14037.png,8,88,39,38
14038.png,4,8,49,177
14039.png,6,27,90,138
14040.png,1,98,44,178
14041.png,4,57,127,63
14042.png,6,1,76,123
14043.png,6,61,39,117
14044.png,7,39,181,129
14045.png,8,57,90,11
14046.png,8,53,46,123
14047.png,3,86,112,56
14048.png,1,23,36,36
14049.png,8,23,110,59
14050.png,7,64,75,12
14051.png,4,29,144,8
14052.png,0,33,112,49
14053.png,9,45,68,114
14054.png,8,83,131,147
14055.png,1,46,178,143
14056.png,0,12,84,56
14057.png,7,45,81,172
14058.png,8,64,34,25
14059.png,9,51,48,113
14060.png,4,18,84,32
14061.png,1,69,51,60
14062.png,2,45,136,121
14063.png,2,48,141,187
14064.png,3,3,32,153
14065.png,6,19,144,170
14066.png,7,16,99,165
14067.png,1,85,46,117
14068.png,1,75,169,85
14069.png,0,27,11,61
14070.png,3,62,38,179
14071.png,9,64,152,151
14072.png,9,27,163,11
14073.png,4,37,17,164
14074.png,1,21,66,129
14075.png,4,40,174,124
14076.png,5,92,123,64
14077.png,9,81,116,52
14078.png,2,81,173,160
14079.png,0,76,126,21
14080.png,0,92,163,138
14081.png,7,97,130,25
14082.png,4,42,24,152
14083.png,9,90,24,175
14084.png,6,17,66,12
14085.png,2,88,156,38
14086.png,7,85,133,45
14087.png,4,96,186,76
14088.png,2,36,129,60
14089.png,3,54,138,84
14090.png,4,72,59,12
14091.png,3,47,79,51
14092.png,1,75,158,186
14093.png,5,61,62,47
14094.png,2,35,83,186
14095.png,7,58,83,183
14096.png,1,59,55,125
14097.png,9,29,125,180
14098.png,6,4,149,149
14099.png,9,8,168,168
14100.png,9,79,168,97
14101.png,1,26,73,98
14102.png,7,47,139,46
14103.png,5,0,11,104
14104.png,4,54,36,111
14105.png,4,51,92,49
14106.png,2,94,190,173
14107.png,3,81,186,191
14108.png,3,5,71,8
14109.png,7,90,63,38
14110.png,1,62,175,4
14111.png,4,71,33,74
14112.png,9,10,132,170
14113.png,4,30,70,132
14114.png,2,54,119,34
14115.png,3,38,158,84
14116.png,0,1,179,176
14117.png,1,18,25,3
14118.png,3,3,15,12
14119.png,5,6,164,171
14120.png,2,59,100,98
14121.png,5,51,36,175
14122.png,3,72,37,184
14123.png,8,78,73,51
14124.png,0,79,5,130
14125.png,3,7,62,184
14126.png,7,100,172,175
14127.png,2,89,20,95
14128.png,0,14,184,175
14129.png,1,93,11,136
14130.png,7,5,185,140
14131.png,6,35,87,72
14132.png,8,99,82,94
14133.png,6,7,61,54
14134.png,4,71,135,120
14135.png,2,100,25,47
14136.png,0,25,103,116
14137.png,0,19,53,104
14138.png,0,79,57,118
14139.png,6,45,7,164
14140.png,5,68,15,32
14141.png,8,19,108,174
14142.png,4,44,51,60
14143.png,7,74,191,123
14144.png,7,45,113,12
14145.png,1,98,190,181
14146.png,2,57,71,172
14147.png,4,96,100,51
14148.png,3,60,158,18
14149.png,8,75,185,190
14150.png,7,65,97,134
14151.png,4,48,87,62
14152.png,4,5,148,161
14153.png,0,44,172,82
14154.png,2,8,14,74
14155.png,3,88,49,185
14156.png,2,95,94,115
14157.png,2,80,87,186
14158.png,8,29,172,177
14159.png,5,75,54,50
14160.png,5,92,79,110
14161.png,3,10,113,118
14162.png,6,17,112,71
14163.png,6,56,97,43
14164.png,4,62,154,52
14165.png,1,34,124,139
14166.png,8,19,109,11
14167.png,1,59,140,40
14168.png,1,62,178,24
14169.png,0,46,40,65
14170.png,9,7,14,129
14171.png,3,86,88,28
14172.png,2,49,173,14
14173.png,9,101,4,131
14174.png,2,17,115,49
14175.png,2,37,41,171
14176.png,8,85,123,102
14177.png,9,49,57,183
14178.png,6,72,118,158
14179.png,9,27,159,101
14180.png,2,94,97,106
14181.png,4,55,24,119
14182.png,1,95,133,136
14183.png,8,92,45,137
14184.png,5,8,186,154
14185.png,5,52,37,23
14186.png,4,92,67,49
14187.png,3,18,137,72
14188.png,6,82,88,5
14189.png,9,40,74,159
14190.png,0,73,126,63
14191.png,7,44,73,59
14192.png,2,88,186,17
14193.png,0,57,154,54
14194.png,0,53,94,156
14195.png,2,60,7,161
14196.png,7,76,79,42
14197.png,9,54,127,169
14198.png,9,68,134,13
14199.png,2,44,191,93
14200.png,6,9,2,13
14201.png,1,71,64,152
14202.png,7,13,160,129
14203.png,0,41,17,170
14204.png,1,11,5,173
14205.png,9,94,29,95
14206.png,2,54,143,72
14207.png,8,82,7,8
14208.png,8,56,42,103
14209.png,1,30,61,114
14210.png,0,7,180,87
14211.png,8,59,67,90
14212.png,6,0,101,32
14213.png,0,9,128,27
14214.png,7,75,181,79
14215.png,7,60,40,108
14216.png,0,73,132,69
14217.png,9,35,90,17
14218.png,7,38,104,148
14219.png,7,93,169,12
14220.png,9,76,6,169
14221.png,5,61,186,158
14222.png,7,74,184,75
14223.png,5,33,86,45
14224.png,9,94,191,130
14225.png,3,20,80,90
14226.png,4,45,14,164
14227.png,5,49,147,145
14228.png,2,53,179,7
14229.png,2,57,64,42
14230.png,3,97,184,50
14231.png,6,8,102,69
14232.png,3,97,84,120
14233.png,7,26,136,187
14234.png,3,68,49,63
14235.png,4,73,23,109
14236.png,6,38,122,91
14237.png,3,9,42,96
14238.png,1,35,22,185
14239.png,3,50,49,130
14240.png,1,70,61,117
14241.png,6,96,37,175
14242.png,7,76,6,67
14243.png,4,78,40,139
14244.png,4,2,162,91
14245.png,8,92,104,69
14246.png,5,91,86,8
14247.png,1,73,0,153
14248.png,2,70,112,72
14249.png,1,23,106,181
14250.png,9,44,88,23
14251.png,4,54,142,86
14252.png,2,14,56,47
14253.png,3,80,20,105
14254.png,7,81,154,130
14255.png,4,47,86,73
14256.png,4,25,128,150
14257.png,6,18,160,33
14258.png,4,91,49,57
14259.png,5,61,113,141
14260.png,8,15,128,86
14261.png,7,89,37,95
14262.png,4,89,134,143
14263.png,4,97,133,56
14264.png,3,71,34,7
14265.png,9,77,134,151
14266.png,2,70,64,3
14267.png,6,47,141,76
14268.png,0,51,170,61
14269.png,3,50,117,116
14270.png,2,38,113,186
14271.png,9,1,140,145
14272.png,7,7,109,161
14273.png,5,49,65,174
14274.png,6,22,126,92
14275.png,0,99,188,151
14276.png,5,9,5,11
14277.png,8,63,161,31
14278.png,9,77,105,130
14279.png,9,14,100,177
14280.png,2,91,98,117
14281.png,8,6,104,131
14282.png,3,11,146,186
14283.png,4,62,41,20
14284.png,4,24,91,143
14285.png,2,59,59,9
14286.png,8,70,26,0
14287.png,8,13,172,103
14288.png,1,25,21,123
14289.png,3,30,189,6
14290.png,7,37,112,22
14291.png,6,44,1,79
14292.png,8,101,31,20
14293.png,6,67,133,23
14294.png,2,80,57,164
14295.png,9,101,19,179
14296.png,2,7,90,19
14297.png,3,15,117,111
14298.png,5,31,131,127
14299.png,2,83,81,127
14300.png,1,47,27,102
14301.png,7,70,22,142
14302.png,1,23,151,6
14303.png,4,69,36,98
14304.png,2,57,152,17
14305.png,4,31,28,12
14306.png,8,62,166,119
14307.png,0,98,93,4
14308.png,2,12,2,140
14309.png,0,72,24,70
14310.png,4,90,126,74
14311.png,1,22,75,85
14312.png,0,48,121,115
14313.png,3,53,143,23
14314.png,2,30,79,79
14315.png,3,69,12,36
14316.png,4,78,100,136
14317.png,2,15,147,15
14318.png,8,48,18,8
14319.png,7,54,171,41
14320.png,5,14,110,5
14321.png,3,74,65,45
14322.png,5,99,104,70
14323.png,9,68,21,23
14324.png,4,83,144,100
14325.png,0,41,132,175
14326.png,9,10,142,25
14327.png,2,44,44,100
14328.png,8,87,60,128
14329.png,0,46,157,158
14330.png,3,25,27,93
14331.png,5,50,56,79
14332.png,9,84,53,155
14333.png,7,72,112,33
14334.png,0,79,161,91
14335.png,0,100,160,110
14336.png,1,91,176,136
14337.png,5,80,139,135
14338.png,9,77,23,177
14339.png,1,48,61,1
14340.png,3,74,27,14
14341.png,0,21,7,103
14342.png,6,25,66,181
14343.png,0,44,7,76
14344.png,3,86,156,62
14345.png,6,63,189,109
14346.png,5,88,135,16
14347.png,0,23,66,153
14348.png,8,76,122,128
14349.png,7,64,164,163
14350.png,0,1,66,148
14351.png,1,69,80,139
14352.png,6,16,72,57
14353.png,2,2,170,133
14354.png,8,21,158,43
14355.png,5,66,70,127
14356.png,7,20,96,91
14357.png,9,75,182,44
14358.png,1,88,113,151
14359.png,4,0,72,55
14360.png,2,40,64,147
14361.png,9,39,165,67
14362.png,4,35,162,67
14363.png,7,21,99,154
14364.png,2,28,168,108
14365.png,0,68,76,168
14366.png,5,13,49,188
14367.png,1,11,96,89
14368.png,3,29,4,25
14369.png,8,60,10,156
14370.png,7,32,21,3
14371.png,2,101,61,99
14372.png,7,18,179,133
14373.png,3,92,13,116
14374.png,7,16,102,2
14375.png,7,85,21,51
14376.png,1,41,31,136
14377.png,4,23,176,39
14378.png,1,9,181,88
14379.png,1,47,13,109
14380.png,3,28,135,176
14381.png,1,49,34,118
14382.png,4,31,167,57
14383.png,2,19,32,27
14384.png,1,39,61,91
14385.png,4,77,10,87
14386.png,3,87,139,163
14387.png,9,61,184,151
14388.png,4,79,22,69
14389.png,8,19,82,57
14390.png,0,94,132,113
14391.png,5,28,6,182
14392.png,6,86,69,28
14393.png,0,32,127,72
14394.png,7,38,139,188
14395.png,6,4,180,103
14396.png,4,77,56,122
14397.png,4,11,24,27
14398.png,7,24,3,85
14399.png,2,52,118,157
14400.png,7,56,86,78
14401.png,9,0,136,27
14402.png,8,82,103,37
14403.png,7,20,62,91
14404.png,2,11,107,155
14405.png,5,56,26,117
14406.png,9,33,9,89
14407.png,0,84,4,109
14408.png,5,100,118,153
14409.png,1,0,169,7
14410.png,4,71,24,168
14411.png,6,59,10,26
14412.png,4,73,106,118
14413.png,0,80,17,129
14414.png,6,77,152,76
14415.png,4,91,187,162
14416.png,7,77,135,43
14417.png,1,47,8,175
14418.png,4,39,123,25
14419.png,3,6,31,184
14420.png,9,101,28,57
14421.png,2,96,55,35
14422.png,3,42,79,176
14423.png,2,101,148,92
14424.png,9,90,92,66
14425.png,1,95,81,51
14426.png,2,88,25,99
14427.png,8,1,12,165
14428.png,6,100,188,74
14429.png,4,83,130,102
14430.png,7,58,19,170
14431.png,7,69,114,158
14432.png,5,26,128,43
14433.png,9,41,88,36
14434.png,0,32,58,120
14435.png,2,41,150,18
14436.png,9,31,116,137
14437.png,5,58,103,22
14438.png,8,54,187,146
14439.png,2,15,30,67
14440.png,4,24,85,70
14441.png,0,81,165,35
14442.png,8,58,34,54
14443.png,6,88,175,48
14444.png,6,57,94,179
14445.png,1,70,82,176
14446.png,7,68,38,14
14447.png,4,29,4,32
14448.png,1,49,159,12
14449.png,7,50,72,48
14450.png,0,12,123,115
14451.png,1,61,155,84
14452.png,7,92,190,14
14453.png,5,28,19,46
14454.png,3,50,139,40
14455.png,1,47,123,133
14456.png,0,26,127,147
14457.png,6,56,113,137
14458.png,9,93,177,21
14459.png,2,56,19,184
14460.png,0,87,19,46
14461.png,1,91,14,47
14462.png,9,59,191,109
14463.png,2,27,163,129
14464.png,8,52,114,170
14465.png,5,54,74,62
14466.png,3,97,149,19
14467.png,9,75,87,76
14468.png,0,26,147,55
14469.png,4,101,28,166
14470.png,1,98,6,116
14471.png,9,75,93,13
14472.png,2,18,123,153
14473.png,2,40,28,116
14474.png,4,2,103,65
14475.png,9,57,130,81
14476.png,6,53,96,29
14477.png,5,46,170,81
14478.png,2,8,139,26
14479.png,0,45,115,17
14480.png,6,37,94,31
14481.png,1,23,181,121
14482.png,0,27,117,127
14483.png,8,86,87,190
14484.png,4,65,76,154
14485.png,3,40,119,106
14486.png,0,32,23,132
14487.png,0,79,2,171
14488.png,0,54,149,38
14489.png,7,54,184,48
14490.png,4,71,142,98
14491.png,3,55,108,100
14492.png,4,27,176,95
14493.png,7,40,146,65
14494.png,3,55,121,33
14495.png,5,18,157,44
14496.png,2,74,187,27
14497.png,8,66,50,136
14498.png,1,75,85,120
14499.png,0,11,68,181
14500.png,2,7,183,83
14501.png,1,87,42,75
14502.png,1,79,5,105
14503.png,7,59,123,70
14504.png,5,96,82,100
14505.png,6,17,150,177
14506.png,9,9,33,164
14507.png,1,59,98,67
14508.png,6,41,86,92
14509.png,0,60,15,173
14510.png,9,40,87,81
14511.png,3,12,53,49
14512.png,1,24,104,145
14513.png,6,92,177,108
14514.png,6,95,53,182
14515.png,9,20,186,110
14516.png,4,56,149,124
14517.png,7,87,78,142
14518.png,1,90,61,108
14519.png,1,31,159,93
